Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
sep-17;Hombre;Vicálvaro;Menor de 25 años;Española;5120;Camareros asalariados;;;;
sep-17;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;4423;Telefonistas;4412;Recepcionistas (excepto de hoteles);;
sep-17;Hombre;Salamanca;Entre 56 y 65 años;Española;5833;Conserjes de edificios;5120;Camareros asalariados;3534;Agentes y administradores de la propiedad inmobiliaria
sep-17;Mujer;Villaverde;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Hombre;Centro;Entre 26 y 35 años;Comunitaria;2431;Ingenieros industriales y de producción;;;;
sep-17;Mujer;Vicálvaro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Mujer;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5120;Camareros asalariados
sep-17;Hombre;Latina;Entre 56 y 65 años;Española;5500;Cajeros y taquilleros (excepto bancos);9310;Ayudantes de cocina;;
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;4424;Teleoperadores;4411;Empleados de información al usuario
sep-17;Hombre;Latina;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Mujer;Retiro;Entre 36 y 45 años;Española;1432;Directores y gerentes de empresas de comercio al por menor;;;;
sep-17;Mujer;Centro;Entre 36 y 45 años;Española;8133;Operadores de laboratorios fotográficos y afines;;;;
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Mujer;Vicálvaro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;4441;Cajeros de bancos y afines
sep-17;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;8412;Conductores asalariados de automóviles, taxis y furgonetas;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Hombre;Vicálvaro;Menor de 25 años;Española;5992;Bañistas-socorristas;4412;Recepcionistas (excepto de hoteles);5622;Técnicos de emergencias sanitarias
sep-17;Mujer;Salamanca;Entre 36 y 45 años;Española;4121;Empleados de control de abastecimientos e inventario;3613;Asistentes de dirección y administrativos;4123;Empleados de logística y transporte de pasajeros y mercancías
sep-17;Mujer;Usera;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos)
sep-17;Hombre;Villaverde;Entre 26 y 35 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9820;Reponedores;8412;Conductores asalariados de automóviles, taxis y furgonetas
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9310;Ayudantes de cocina;;
sep-17;Hombre;Hortaleza;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
sep-17;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;4123;Empleados de logística y transporte de pasajeros y mercancías;3613;Asistentes de dirección y administrativos;9700;Peones de las industrias manufactureras
sep-17;Hombre;Tetuán;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9602;Peones de la construcción de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Mujer;Puente De Vallecas;Menor de 25 años;Española;9602;Peones de la construcción de edificios;5220;Vendedores en tiendas y almacenes;5492;Promotores de venta
sep-17;Mujer;Arganzuela;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Chamartín;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9431;Ordenanzas
sep-17;Mujer;Arganzuela;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;3722;Entrenadores y árbitros de actividades deportivas;8412;Conductores asalariados de automóviles, taxis y furgonetas;3723;Instructores de actividades deportivas
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);8412;Conductores asalariados de automóviles, taxis y furgonetas;9443;Barrenderos y afines
sep-17;Mujer;Villaverde;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;3724;Monitores de actividades recreativas y de entretenimiento;5120;Camareros asalariados
sep-17;Hombre;Usera;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;8333;Operadores de carretillas elevadoras
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Retiro;Menor de 25 años;Española;3329;Técnicos de la sanidad no clasificados bajo otros epígrafes;3329;Técnicos de la sanidad no clasificados bajo otros epígrafes;3723;Instructores de actividades deportivas
sep-17;Mujer;Usera;Entre 36 y 45 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);9310;Ayudantes de cocina;7703;Panaderos, pasteleros y confiteros
sep-17;Mujer;Arganzuela;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Hombre;San Blas;Menor de 25 años;Extracomunitaria;;;;;;
sep-17;Hombre;Centro;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;7312;Soldadores y oxicortadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Mujer;Chamberí;Entre 56 y 65 años;Española;5500;Cajeros y taquilleros (excepto bancos);;;;
sep-17;Mujer;Tetuán;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9431;Ordenanzas
sep-17;Hombre;Carabanchel;Entre 26 y 35 años;Comunitaria;5120;Camareros asalariados;4422;Recepcionistas de hoteles;9811;Peones del transporte de mercancías y descargadores
sep-17;Hombre;Usera;Entre 36 y 45 años;Española;7121;Albañiles;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
sep-17;Hombre;Hortaleza;Entre 56 y 65 años;Española;3510;Agentes y representantes comerciales;8412;Conductores asalariados de automóviles, taxis y furgonetas;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;2613;Analistas financieros;1211;Directores financieros;;
sep-17;Mujer;Chamberí;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles);5500;Cajeros y taquilleros (excepto bancos)
sep-17;Mujer;Ciudad Lineal;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);4423;Telefonistas
sep-17;Mujer;Vicálvaro;Entre 46 y 55 años;Española;3141;Técnicos en ciencias biológicas (excepto en áreas sanitarias);3160;Técnicos de control de calidad de las ciencias físicas, químicas y de las ingenierías;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
sep-17;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;7121;Albañiles;8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores
sep-17;Mujer;Centro;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;3534;Agentes y administradores de la propiedad inmobiliaria;4122;Empleados de oficina de servicios de apoyo a la producción
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;4221;Empleados de servicios de correos (excepto empleados de mostrador);4123;Empleados de logística y transporte de pasajeros y mercancías
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;;
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5210;Jefes de sección de tiendas y almacenes;3510;Agentes y representantes comerciales;4123;Empleados de logística y transporte de pasajeros y mercancías
sep-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;7312;Soldadores y oxicortadores;7191;Mantenedores de edificios
sep-17;Mujer;Otro Municipio;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4301;Grabadores de datos
sep-17;Mujer;Centro;Entre 26 y 35 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;3724;Monitores de actividades recreativas y de entretenimiento
sep-17;Mujer;Carabanchel;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3724;Monitores de actividades recreativas y de entretenimiento;4412;Recepcionistas (excepto de hoteles)
sep-17;Mujer;Ciudad Lineal;Menor de 25 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;3724;Monitores de actividades recreativas y de entretenimiento;3739;Otros técnicos y profesionales de apoyo de actividades culturales y artísticas
sep-17;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3611;Supervisores de secretaría;1219;Directores de políticas y planificación y de otros departamentos administrativos no clasificados bajo otros epígrafes
sep-17;Hombre;Tetuán;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
sep-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;7312;Soldadores y oxicortadores;9700;Peones de las industrias manufactureras;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;8193;Operadores de máquinas de embalaje, embotellamiento y etiquetado;9820;Reponedores
sep-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;1501;Directores y gerentes de empresas de actividades recreativas, culturales y deportivas;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);3532;Organizadores de conferencias y eventos
sep-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;9820;Reponedores;8412;Conductores asalariados de automóviles, taxis y furgonetas
sep-17;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;5110;Cocineros asalariados;5120;Camareros asalariados;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;2651;Profesionales de la publicidad y la comercialización;3613;Asistentes de dirección y administrativos
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;;;;
sep-17;Mujer;Chamartín;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Hombre;Usera;Menor de 25 años;Española;7121;Albañiles;9811;Peones del transporte de mercancías y descargadores;;
sep-17;Mujer;Puente De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios;3724;Monitores de actividades recreativas y de entretenimiento
sep-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Hombre;Latina;Entre 46 y 55 años;Española;3510;Agentes y representantes comerciales;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
sep-17;Hombre;Otro Municipio;Entre 56 y 65 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Española;4423;Telefonistas;;;;
sep-17;Hombre;Latina;Entre 56 y 65 años;Extracomunitaria;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;8412;Conductores asalariados de automóviles, taxis y furgonetas
sep-17;Mujer;San Blas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4422;Recepcionistas de hoteles;2322;Profesores de enseñanza no reglada de idiomas
sep-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;7405;Reparadores de bicicletas y afines;;;;
sep-17;Hombre;Tetuán;Entre 26 y 35 años;Española;;;;;;
sep-17;Hombre;Arganzuela;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Hombre;Hortaleza;Entre 56 y 65 años;Extracomunitaria;;;;;;
sep-17;Hombre;Vicálvaro;Entre 26 y 35 años;Española;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);;;;
sep-17;Mujer;Tetuán;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5220;Vendedores en tiendas y almacenes
sep-17;Hombre;Vicálvaro;Entre 56 y 65 años;Española;9310;Ayudantes de cocina;5833;Conserjes de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Hombre;Vicálvaro;Menor de 25 años;Española;5120;Camareros asalariados;9820;Reponedores;;
sep-17;Mujer;Usera;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9310;Ayudantes de cocina
sep-17;Hombre;Vicálvaro;Entre 36 y 45 años;Española;4424;Teleoperadores;5420;Operadores de telemarketing;4412;Recepcionistas (excepto de hoteles)
sep-17;Hombre;Barajas;Menor de 25 años;Española;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;9820;Reponedores;5220;Vendedores en tiendas y almacenes
sep-17;Hombre;Ciudad Lineal;Entre 36 y 45 años;Española;3510;Agentes y representantes comerciales;3522;Agentes de compras;4123;Empleados de logística y transporte de pasajeros y mercancías
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4411;Empleados de información al usuario
sep-17;Mujer;Hortaleza;Entre 46 y 55 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;2624;Especialistas en políticas y servicios de personal y afines
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
sep-17;Mujer;Retiro;Menor de 25 años;Española;2130;Veterinarios;2159;Profesionales de la salud no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Hombre;Chamartín;Menor de 25 años;Española;2240;Profesores de enseñanza primaria;3724;Monitores de actividades recreativas y de entretenimiento;3723;Instructores de actividades deportivas
sep-17;Hombre;Vicálvaro;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Mujer;Ciudad Lineal;Menor de 25 años;Española;2823;Psicólogos;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social
sep-17;Hombre;Barajas;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
sep-17;Hombre;Ciudad Lineal;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
sep-17;Mujer;Moncloa-aravaca;Entre 36 y 45 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
sep-17;Hombre;Salamanca;Menor de 25 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;5611;Auxiliares de enfermería hospitalaria;3724;Monitores de actividades recreativas y de entretenimiento
sep-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios
sep-17;Mujer;Carabanchel;Entre 46 y 55 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4301;Grabadores de datos;4424;Teleoperadores
sep-17;Mujer;Vicálvaro;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
sep-17;Mujer;Latina;Entre 46 y 55 años;Española;4112;Empleados de control de personal y nóminas;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos
sep-17;Hombre;San Blas;Entre 46 y 55 años;Española;3522;Agentes de compras;9811;Peones del transporte de mercancías y descargadores;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
sep-17;Hombre;Hortaleza;Menor de 25 años;Española;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social;2824;Profesionales del trabajo y la educación social
sep-17;Mujer;Chamartín;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;7240;Soladores, colocadores de parquet y afines;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines
sep-17;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5833;Conserjes de edificios;4412;Recepcionistas (excepto de hoteles)
sep-17;Mujer;Retiro;Entre 36 y 45 años;Española;5300;Comerciantes propietarios de tiendas;;;;
sep-17;Hombre;Fuencarral-el Pardo;Entre 36 y 45 años;Española;8432;Conductores asalariados de camiones;8420;Conductores de autobuses y tranvías;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Chamberí;Entre 26 y 35 años;Española;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Hombre;Villaverde;Entre 46 y 55 años;Española;9443;Barrenderos y afines;9811;Peones del transporte de mercancías y descargadores;9310;Ayudantes de cocina
sep-17;Mujer;Vicálvaro;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
sep-17;Mujer;Moratalaz;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;9820;Reponedores
sep-17;Mujer;Hortaleza;Entre 36 y 45 años;Española;3611;Supervisores de secretaría;2155;Ópticos-optometristas;3613;Asistentes de dirección y administrativos
sep-17;Hombre;Villa De Vallecas;Entre 56 y 65 años;Española;7231;Pintores y empapeladores;7121;Albañiles;7312;Soldadores y oxicortadores
sep-17;Mujer;Centro;Entre 36 y 45 años;Comunitaria;3532;Organizadores de conferencias y eventos;2934;Directores de cine, de teatro y afines;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
sep-17;Hombre;Tetuán;Entre 56 y 65 años;Española;3510;Agentes y representantes comerciales;5833;Conserjes de edificios;5420;Operadores de telemarketing
sep-17;Hombre;Barajas;Entre 36 y 45 años;Española;2723;Analistas de redes informáticas;2723;Analistas de redes informáticas;3510;Agentes y representantes comerciales
sep-17;Hombre;Chamartín;Entre 46 y 55 años;Española;3813;Técnicos en redes;3613;Asistentes de dirección y administrativos;9434;Lectores de contadores y recaudadores de máquinas recreativas y expendedoras
sep-17;Mujer;Ciudad Lineal;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Mujer;Otro Municipio;Entre 46 y 55 años;Española;2624;Especialistas en políticas y servicios de personal y afines;3613;Asistentes de dirección y administrativos;;
sep-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4423;Telefonistas;9700;Peones de las industrias manufactureras
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;9700;Peones de las industrias manufactureras;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
sep-17;Mujer;Arganzuela;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Mujer;Chamberí;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9310;Ayudantes de cocina;5611;Auxiliares de enfermería hospitalaria
sep-17;Mujer;Carabanchel;Menor de 25 años;Española;8411;Conductores propietarios de automóviles, taxis y furgonetas;;;;
sep-17;Mujer;San Blas;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
sep-17;Mujer;Villaverde;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos)
sep-17;Hombre;Centro;Entre 36 y 45 años;Extracomunitaria;;;;;;
sep-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;2922;Periodistas;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
sep-17;Mujer;Arganzuela;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
sep-17;Hombre;Moratalaz;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;;;;
sep-17;Mujer;Chamberí;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Hombre;Centro;Entre 56 y 65 años;Extracomunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9100;Empleados domésticos;7191;Mantenedores de edificios
sep-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;;;;;;
sep-17;Hombre;Otro Municipio;Entre 36 y 45 años;Española;2823;Psicólogos;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
sep-17;Mujer;Carabanchel;Entre 56 y 65 años;Española;4424;Teleoperadores;3510;Agentes y representantes comerciales;4412;Recepcionistas (excepto de hoteles)
sep-17;Hombre;Vicálvaro;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;;;;
sep-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5420;Operadores de telemarketing;5993;Agentes forestales y medioambientales;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
sep-17;Mujer;Chamberí;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
sep-17;Mujer;Carabanchel;Entre 26 y 35 años;Española;2624;Especialistas en políticas y servicios de personal y afines;2625;Especialistas en formación de personal;2824;Profesionales del trabajo y la educación social
sep-17;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5611;Auxiliares de enfermería hospitalaria
sep-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;5500;Cajeros y taquilleros (excepto bancos)
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5220;Vendedores en tiendas y almacenes
sep-17;Mujer;Villaverde;Entre 26 y 35 años;Comunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;3613;Asistentes de dirección y administrativos
sep-17;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
sep-17;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9100;Empleados domésticos
sep-17;Hombre;Hortaleza;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3510;Agentes y representantes comerciales;3522;Agentes de compras
sep-17;Mujer;San Blas;Entre 26 y 35 años;Española;2252;Técnicos en educación infantil;3724;Monitores de actividades recreativas y de entretenimiento;5220;Vendedores en tiendas y almacenes
sep-17;Hombre;Tetuán;Menor de 25 años;Extracomunitaria;9820;Reponedores;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Latina;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario
sep-17;Mujer;Villaverde;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9820;Reponedores
sep-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;2252;Técnicos en educación infantil;3724;Monitores de actividades recreativas y de entretenimiento;5220;Vendedores en tiendas y almacenes
sep-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
sep-17;Mujer;Latina;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5120;Camareros asalariados;4424;Teleoperadores
sep-17;Mujer;Usera;Entre 56 y 65 años;Española;9310;Ayudantes de cocina;5710;Trabajadores de los cuidados personales a domicilio;;
sep-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
sep-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
sep-17;Mujer;Villaverde;Entre 46 y 55 años;Comunitaria;4424;Teleoperadores;3711;Profesionales de apoyo de servicios jurídicos y servicios similares;3613;Asistentes de dirección y administrativos
