Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
octubre-18;Hombre;Villaverde;Entre 46 y 55 años;Comunitaria;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9602;Peones de la construcción de edificios
octubre-18;Mujer;Centro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5812;Especialistas en tratamientos de estética, bienestar y afines;;
octubre-18;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4424;Teleoperadores
octubre-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social;;
octubre-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;5120;Camareros asalariados;8412;Conductores asalariados de automóviles, taxis y furgonetas;5110;Cocineros asalariados
octubre-18;Mujer;Usera;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;9700;Peones de las industrias manufactureras
octubre-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;2421;Biólogos, botánicos, zoólogos y afines;5993;Agentes forestales y medioambientales;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
octubre-18;Mujer;Villaverde;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;7613;Joyeros, orfebres y plateros;2931;Artistas de artes plásticas y visuales
octubre-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
octubre-18;Mujer;Chamberí;Entre 56 y 65 años;Española;4424;Teleoperadores;5710;Trabajadores de los cuidados personales a domicilio;4412;Recepcionistas (excepto de hoteles)
octubre-18;Mujer;Centro;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;2159;Profesionales de la salud no clasificados bajo otros epígrafes;2220;Profesores de formación profesional (materias específicas)
octubre-18;Mujer;Vicálvaro;Entre 36 y 45 años;Comunitaria;5420;Operadores de telemarketing;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles)
octubre-18;Hombre;Centro;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;7121;Albañiles
octubre-18;Hombre;Chamartín;Entre 36 y 45 años;Española;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
octubre-18;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4423;Telefonistas;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;;;;
octubre-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores
octubre-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9221;Limpiadores en seco a mano y afines;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5721;Cuidadores de niños en guarderías y centros educativos
octubre-18;Hombre;Villaverde;Entre 46 y 55 años;Española;7510;Electricistas de la construcción y afines;7191;Mantenedores de edificios;3123;Técnicos en electricidad
octubre-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
octubre-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Comunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
octubre-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
octubre-18;Mujer;Centro;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;4424;Teleoperadores;;;;
octubre-18;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
octubre-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;4423;Telefonistas;9820;Reponedores
octubre-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4122;Empleados de oficina de servicios de apoyo a la producción
octubre-18;Mujer;Chamartín;Entre 46 y 55 años;Extracomunitaria;3521;Mediadores y agentes de seguros;3510;Agentes y representantes comerciales;4412;Recepcionistas (excepto de hoteles)
octubre-18;Hombre;Usera;Entre 36 y 45 años;Española;8432;Conductores asalariados de camiones;8432;Conductores asalariados de camiones;8412;Conductores asalariados de automóviles, taxis y furgonetas
octubre-18;Hombre;Carabanchel;Entre 56 y 65 años;Española;1221;Directores comerciales y de ventas;5833;Conserjes de edificios;;
octubre-18;Hombre;Retiro;Menor de 25 años;Española;9490;Otras ocupaciones elementales;9310;Ayudantes de cocina;5220;Vendedores en tiendas y almacenes
octubre-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
octubre-18;Mujer;San Blas;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
octubre-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles)
octubre-18;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;4422;Recepcionistas de hoteles;4424;Teleoperadores;9310;Ayudantes de cocina
octubre-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
octubre-18;Hombre;Moratalaz;Entre 56 y 65 años;Española;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;9602;Peones de la construcción de edificios;9811;Peones del transporte de mercancías y descargadores
octubre-18;Hombre;Ciudad Lineal;Entre 46 y 55 años;Española;4123;Empleados de logística y transporte de pasajeros y mercancías;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
octubre-18;Mujer;Salamanca;Menor de 25 años;Española;3831;Técnicos de grabación audiovisual;;;;
octubre-18;Mujer;Carabanchel;Entre 56 y 65 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
octubre-18;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;2651;Profesionales de la publicidad y la comercialización;;;;
octubre-18;Hombre;Puente De Vallecas;Menor de 25 años;Española;9320;Preparadores de comidas rápidas;;;;
octubre-18;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
octubre-18;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;2624;Especialistas en políticas y servicios de personal y afines;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
octubre-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2624;Especialistas en políticas y servicios de personal y afines;2823;Psicólogos;4112;Empleados de control de personal y nóminas
octubre-18;Mujer;Villaverde;Entre 46 y 55 años;Comunitaria;5120;Camareros asalariados;5420;Operadores de telemarketing;2322;Profesores de enseñanza no reglada de idiomas
octubre-18;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
octubre-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Extracomunitaria;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Hombre;Usera;Entre 36 y 45 años;Española;2483;Ingenieros técnicos en topografía;3122;Técnicos en construcción;;
octubre-18;Mujer;Salamanca;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;4411;Empleados de información al usuario
octubre-18;Hombre;Arganzuela;Entre 26 y 35 años;Extracomunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);4423;Telefonistas;3613;Asistentes de dirección y administrativos
octubre-18;Mujer;Villa De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
octubre-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2625;Especialistas en formación de personal;2824;Profesionales del trabajo y la educación social
octubre-18;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;3811;Técnicos en operaciones de sistemas informáticos;4301;Grabadores de datos;2711;Analistas de sistemas
octubre-18;Hombre;Carabanchel;Entre 56 y 65 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores;5833;Conserjes de edificios
octubre-18;Hombre;Ciudad Lineal;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;;
octubre-18;Hombre;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;7221;Fontaneros;7191;Mantenedores de edificios
octubre-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
octubre-18;Hombre;Villaverde;Entre 46 y 55 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;;;;
octubre-18;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;4210;Empleados de bibliotecas y archivos
octubre-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;7834;Costureros a mano, bordadores y afines
octubre-18;Mujer;Salamanca;Entre 36 y 45 años;Española;2624;Especialistas en políticas y servicios de personal y afines;3613;Asistentes de dirección y administrativos;5825;Guías de turismo
octubre-18;Hombre;Otro Municipio;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
octubre-18;Hombre;Latina;Entre 46 y 55 años;Española;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
octubre-18;Mujer;Tetuán;Entre 46 y 55 años;Española;2611;Especialistas en contabilidad;3522;Agentes de compras;3613;Asistentes de dirección y administrativos
octubre-18;Hombre;Chamberí;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5710;Trabajadores de los cuidados personales a domicilio;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines
octubre-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9310;Ayudantes de cocina
octubre-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Mujer;Hortaleza;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5831;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;3510;Agentes y representantes comerciales
octubre-18;Hombre;Villaverde;Entre 26 y 35 años;Española;3131;Técnicos en instalaciones de producción de energía;2441;Ingenieros en electricidad;2439;Ingenieros no clasificados bajo otros epígrafes
octubre-18;Hombre;Moratalaz;Entre 36 y 45 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Ciudad Lineal;Entre 26 y 35 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
noviembre-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios
noviembre-18;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
noviembre-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;5500;Cajeros y taquilleros (excepto bancos);8412;Conductores asalariados de automóviles, taxis y furgonetas
noviembre-18;Mujer;Centro;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;3724;Monitores de actividades recreativas y de entretenimiento;5120;Camareros asalariados
noviembre-18;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);2923;Filólogos, intérpretes y traductores
noviembre-18;Hombre;Tetuán;Entre 26 y 35 años;Española;2599;Profesionales del derecho no clasificados bajo otros epígrafes;3510;Agentes y representantes comerciales;4424;Teleoperadores
noviembre-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4301;Grabadores de datos;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
noviembre-18;Hombre;Villa De Vallecas;Menor de 25 años;Comunitaria;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados
noviembre-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;3139;Técnicos en control de procesos no clasificados bajo otros epígrafes
noviembre-18;Mujer;Villaverde;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
noviembre-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Comunitaria;9811;Peones del transporte de mercancías y descargadores;;;;
noviembre-18;Mujer;Latina;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;;;;
noviembre-18;Mujer;Tetuán;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
noviembre-18;Hombre;Moratalaz;Entre 46 y 55 años;Española;7231;Pintores y empapeladores;4424;Teleoperadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
noviembre-18;Hombre;Carabanchel;Entre 46 y 55 años;Española;9602;Peones de la construcción de edificios;;;;
noviembre-18;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9431;Ordenanzas
octubre-18;Hombre;Barajas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
noviembre-18;Mujer;San Blas;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;2240;Profesores de enseñanza primaria;2311;Profesores de educación especial
noviembre-18;Hombre;Otro Municipio;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social;2252;Técnicos en educación infantil
noviembre-18;Mujer;Moratalaz;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;4223;Empleados de servicio de personal
noviembre-18;Mujer;Barajas;Entre 36 y 45 años;Española;2625;Especialistas en formación de personal;3326;Técnicos en prevención de riesgos laborales y salud ambiental;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
noviembre-18;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2824;Profesionales del trabajo y la educación social;;;;
octubre-18;Mujer;Villaverde;Entre 26 y 35 años;Española;2153;Dietistas y nutricionistas;4412;Recepcionistas (excepto de hoteles);3723;Instructores de actividades deportivas
octubre-18;Hombre;Latina;Entre 56 y 65 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;8412;Conductores asalariados de automóviles, taxis y furgonetas
octubre-18;Hombre;Villaverde;Entre 56 y 65 años;Extracomunitaria;9420;Repartidores de publicidad, limpiabotas y otros trabajadores de oficios callejeros;9433;Repartidores, recadistas y mensajeros a pie;;
octubre-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores
octubre-18;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9443;Barrenderos y afines;7121;Albañiles
octubre-18;Hombre;Retiro;Menor de 25 años;Española;3723;Instructores de actividades deportivas;3724;Monitores de actividades recreativas y de entretenimiento;;
octubre-18;Mujer;Chamartín;Entre 56 y 65 años;Comunitaria;2824;Profesionales del trabajo y la educación social;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3724;Monitores de actividades recreativas y de entretenimiento
octubre-18;Mujer;Centro;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;3522;Agentes de compras;3613;Asistentes de dirección y administrativos
octubre-18;Hombre;Vicálvaro;Menor de 25 años;Española;3722;Entrenadores y árbitros de actividades deportivas;3723;Instructores de actividades deportivas;5220;Vendedores en tiendas y almacenes
octubre-18;Hombre;Retiro;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;9820;Reponedores
octubre-18;Mujer;Hortaleza;Entre 46 y 55 años;Extracomunitaria;5722;Cuidadores de niños en domicilios;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
octubre-18;Mujer;Usera;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;4412;Recepcionistas (excepto de hoteles);5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
octubre-18;Mujer;Barajas;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;3532;Organizadores de conferencias y eventos
octubre-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
octubre-18;Hombre;Centro;Entre 56 y 65 años;Española;7619;Artesanos no clasificados bajo otros epígrafes;;;;
octubre-18;Mujer;Carabanchel;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios
octubre-18;Mujer;San Blas;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
octubre-18;Mujer;Hortaleza;Entre 36 y 45 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;4301;Grabadores de datos
octubre-18;Mujer;Usera;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;4424;Teleoperadores;4424;Teleoperadores
octubre-18;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;9320;Preparadores de comidas rápidas
octubre-18;Hombre;Tetuán;Entre 46 y 55 años;Extracomunitaria;7199;Otros trabajadores de las obras estructurales de construcción no clasificados bajo otros epígrafes;;;;
octubre-18;Mujer;Villaverde;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Mujer;Hortaleza;Entre 26 y 35 años;Extracomunitaria;5811;Peluqueros;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Mujer;Moratalaz;Entre 26 y 35 años;Española;2624;Especialistas en políticas y servicios de personal y afines;2824;Profesionales del trabajo y la educación social;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines
octubre-18;Hombre;Tetuán;Entre 26 y 35 años;Española;2421;Biólogos, botánicos, zoólogos y afines;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;3613;Asistentes de dirección y administrativos
octubre-18;Mujer;Villaverde;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
octubre-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;7231;Pintores y empapeladores
octubre-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Extracomunitaria;3724;Monitores de actividades recreativas y de entretenimiento;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
octubre-18;Mujer;Villaverde;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9310;Ayudantes de cocina
octubre-18;Hombre;San Blas;Entre 46 y 55 años;Española;2432;Ingenieros en construcción y obra civil;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos
octubre-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines;;
octubre-18;Mujer;Barajas;Entre 36 y 45 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5611;Auxiliares de enfermería hospitalaria
octubre-18;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9820;Reponedores
octubre-18;Mujer;Usera;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
octubre-18;Mujer;Moratalaz;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);5710;Trabajadores de los cuidados personales a domicilio
octubre-18;Mujer;Villaverde;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5811;Peluqueros;9811;Peones del transporte de mercancías y descargadores
octubre-18;Hombre;Retiro;Entre 36 y 45 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);3613;Asistentes de dirección y administrativos;9431;Ordenanzas
octubre-18;Hombre;Hortaleza;Entre 56 y 65 años;Española;5833;Conserjes de edificios;;;;
octubre-18;Mujer;Centro;Entre 46 y 55 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2325;Instructores en tecnologías de la información en enseñanza no reglada;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
octubre-18;Mujer;Moratalaz;Entre 26 y 35 años;Española;2484;Diseñadores gráficos y multimedia;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos)
octubre-18;Mujer;Chamberí;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes;;
octubre-18;Mujer;Chamberí;Entre 46 y 55 años;Española;5824;Azafatos de tierra;4422;Recepcionistas de hoteles;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes
octubre-18;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;;;;
octubre-18;Mujer;Hortaleza;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;4424;Teleoperadores
octubre-18;Mujer;Carabanchel;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5722;Cuidadores de niños en domicilios;;
octubre-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3811;Técnicos en operaciones de sistemas informáticos
octubre-18;Hombre;Carabanchel;Entre 26 y 35 años;Extracomunitaria;7231;Pintores y empapeladores;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas
octubre-18;Mujer;Tetuán;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9700;Peones de las industrias manufactureras;;
octubre-18;Hombre;Usera;Entre 26 y 35 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;3522;Agentes de compras;9820;Reponedores
octubre-18;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
octubre-18;Hombre;Carabanchel;Entre 36 y 45 años;Extracomunitaria;5833;Conserjes de edificios;;;;
octubre-18;Mujer;Carabanchel;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
octubre-18;Mujer;Moratalaz;Entre 46 y 55 años;Comunitaria;5120;Camareros asalariados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
